"Chromosome","GeneStart","GeneEnd"
2,46221179,46222564
2,7311724,7313547
2,34573960,34574626
2,6413910,6414522
2,38406929,38410126
2,46590600,46591626
2,29143582,29143937
2,43835381,43838038
2,1986224,1988453
2,38022664,38025615
2,4311593,4312215
2,26823027,26825042
2,5544948,5546045
2,46421957,46426344
2,31073322,31078261
2,40202963,40214069
2,33315336,33316383
2,47634464,47635342
2,42388057,42388647
2,45486768,45488715
2,41148183,41149850
2,3536610,3537197
2,39455358,39455750
2,14032522,14034703
2,15426879,15432889
2,13131890,13132739
2,36083801,36084426
2,11976908,11977519
2,41093644,41096012
2,43145930,43147405
2,36984087,36984329
2,15129355,15132507
2,40487343,40488692
2,25159378,25163765
2,25159378,25164956
2,37947671,37948781
2,43948846,43952334
2,43947710,43952334
2,39403937,39412107
2,26132079,26132761
2,49071613,49080091
2,10103616,10103756
2,4044890,4050669
2,38447245,38450968
2,39391283,39391613
2,42632464,42635395
2,44825225,44828933
2,23622901,23623399
2,16037259,16037660
2,40812986,40814557
2,24140198,24142937
2,40192058,40194317
2,28597501,28598342
2,39006325,39006667
2,47943891,47944775
2,5982140,5982851
2,11802986,11804388
2,33585331,33585773
2,41220843,41222502
2,36074993,36075907
2,42561464,42563308
2,45230786,45233980
2,16775539,16775817
2,40217631,40218782
2,23500593,23502003
2,6305405,6306604
2,47833800,47834299
2,43208940,43214179
2,27986656,27990680
2,3067802,3071342
2,10839752,10846935
2,45640541,45641337
2,11870000,11876628
2,11867693,11876628
2,40592955,40595566
2,40592955,40594648
2,48387188,48389009
2,5955896,5958206
2,5954512,5958206
2,45007096,45007917
2,39692589,39693122
2,11686023,11688101
2,38028711,38030268
2,38954246,38954521
2,43517074,43517917
2,36241667,36242072
2,32074,32830
2,35226190,35227730
2,22711876,22715590
2,22711876,22715180
2,26912886,26913799
2,1714735,1716078
2,38494312,38497358
2,26728782,26730310
2,3869771,3872089
2,3916917,3920473
2,35604671,35605407
2,31040736,31042255
2,46643899,46645743
2,32992412,32993986
2,19295406,19298905
2,43730749,43731187
2,39142691,39144533
2,1161955,1164606
2,14702631,14706640
2,14702656,14705074
2,36360036,36360435
2,557656,559951
2,46597468,46599358
2,48734642,48737144
2,48734636,48737144
2,37144185,37144859
2,14188663,14195764
2,48796324,48797844
2,3215879,3218630
2,3215218,3218630
2,2592574,2594936
2,45961435,45963983
2,17191802,17192805
2,36286679,36289304
2,40993068,41006831
2,10527551,10531014
2,13838742,13840524
2,32555169,32556058
2,41739712,41744074
2,41739712,41744067
2,36564329,36569933
2,36888551,36889598
2,43423318,43427629
2,8670476,8671128
2,47272758,47275193
2,4989518,4991633
2,48319780,48326645
2,3493972,3497876
2,38927170,38927334
2,31968070,31970033
2,31969021,31969927
2,48978080,48986227
2,41960993,41965267
2,14068632,14071107
2,14068222,14071329
2,9987698,9989326
2,15827402,15830299
2,37468292,37470480
2,20533194,20536170
2,45354255,45357017
2,3908544,3910573
2,5326705,5327314
2,43178814,43180348
2,26633083,26635495
2,7101307,7107044
2,10325376,10325997
2,44342016,44346228
2,44031715,44032749
2,47296418,47297653
2,46292935,46297597
2,12055032,12056481
2,37527445,37529029
2,39024512,39024892
2,2204066,2207513
2,2203169,2207513
2,42993109,42998759
2,45072270,45076811
2,22772258,22775937
2,47067433,47070265
2,47214532,47217091
2,47214103,47217603
2,14855918,14860328
2,31792600,31794859
2,31792600,31794687
2,31793323,31794859
2,31792600,31793000
2,34664699,34665407
2,25554517,25556297
2,33341722,33342479
2,36543545,36544690
2,44960950,44963413
2,45968999,45973000
2,26671166,26672464
2,7108498,7113569
2,25398432,25399090
2,25398277,25399122
2,25396839,25399122
2,17426292,17431948
2,36770148,36770342
2,47265676,47267289
2,9302126,9305742
2,46653459,46655452
2,40662019,40663621
2,45082277,45083564
2,26392218,26396291
2,29859847,29861828
2,40877564,40877856
2,31678819,31680575
2,45476791,45483907
2,33675524,33677675
2,43482873,43483992
2,6872431,6878226
2,6872862,6877708
2,36937137,36938717
2,36936645,36938790
2,44277387,44278647
2,920360,922357
2,28079362,28084683
2,32228713,32231045
2,44569726,44572800
2,44502046,44508770
2,7899192,7899401
2,25832658,25833728
2,28727671,28731867
2,7240430,7240873
2,45685837,45687420
2,45027106,45027693
2,47757895,47758276
2,47308727,47309626
2,46791241,46792146
2,46790038,46793588
2,46790422,46792146
2,46791003,46793588
2,46790038,46793380
2,10997770,10998009
2,26218701,26223624
2,46142112,46145695
2,30120528,30122279
2,14130393,14135163
2,43124157,43125986
2,5433993,5439390
2,46180201,46182515
2,31546127,31546619
2,31723883,31724549
2,36449658,36451879
2,41220131,41220600
2,37390534,37399293
2,42096635,42097034
2,15465481,15467174
2,28706963,28711506
2,41753465,41753906
2,46419178,46421591
2,41239127,41240723
2,25296856,25298971
2,895440,898185
2,26227387,26232973
2,4678957,4679235
2,6536917,6543200
2,47074424,47079009
2,2358180,2361238
2,40098461,40101855
2,46847726,46849081
2,3647619,3649449
2,42254836,42256174
2,44001893,44002180
2,6499706,6500568
2,42206435,42208026
2,41847740,41857575
2,35364600,35365831
2,38301902,38304898
2,35220926,35221323
2,10606261,10609771
2,36397879,36399694
2,46168003,46169585
2,5811765,5813799
2,49197551,49197999
2,1801433,1801903
2,15603864,15604022
2,44191998,44193546
2,11325263,11329330
2,727817,731644
2,31789959,31791020
2,29577764,29578537
2,45830736,45835545
2,35092339,35092671
2,39533519,39534458
2,38213399,38217588
2,7299208,7302425
2,36196933,36197381
2,40401710,40404672
2,48856584,48857138
2,47176217,47179562
2,33473289,33474510
2,41695604,41696071
2,34330244,34331712
2,35429381,35433308
2,5220008,5221417
2,45777468,45778999
2,37629742,37630108
2,37918500,37921014
2,33381086,33382321
2,31726258,31730149
2,37747256,37747796
2,49030076,49034648
2,49029959,49034648
2,34729174,34740288
2,41327402,41332297
2,7329749,7333008
2,7330238,7332241
2,49160899,49165452
2,38281660,38285508
2,8263237,8267371
2,8263719,8266762
2,28637241,28638541
2,43453946,43455045
2,4684160,4686287
2,4684595,4686287
2,43295359,43296092
2,43295359,43297469
2,7920139,7921520
2,36089989,36096456
2,38433213,38436902
2,36690653,36695582
2,41795860,41796228
2,40839752,40844306
2,40839752,40846726
2,40839752,40845451
2,5303755,5305348
2,17069347,17069789
2,46251889,46252683
2,189686,191781
2,20868211,20869827
2,31160815,31165777
2,1374209,1375138
2,37170853,37173781
2,37018779,37020859
2,2908824,2910769
2,43346677,43351917
2,43347449,43351917
2,43346677,43350078
2,41190263,41195529
2,33145903,33147852
2,15112215,15113336
2,23093449,23100824
2,1438756,1439393
2,37412280,37412838
2,40627779,40632095
2,36052252,36052799
2,43618341,43621600
2,47974540,47975545
2,24436372,24436885
2,45338524,45341418
2,4582031,4587199
2,38936326,38941653
2,38936266,38940259
2,38936266,38942825
2,39008248,39009244
2,39951145,39954356
2,47152411,47156140
2,21895442,21896947
2,43622,44024
2,10737577,10738940
2,47378058,47382669
2,44518382,44519604
2,4568239,4569401
2,31739996,31743497
2,21897012,21898436
2,35251349,35251522
2,23882202,23882624
2,44848148,44848726
2,25213462,25215791
2,4666540,4666720
2,33616742,33617722
2,34547717,34550180
2,40560803,40565482
2,48806599,48810067
2,48806316,48810067
2,26268712,26270164
2,425648,427264
2,39796543,39797907
2,10426614,10429778
2,22698299,22700082
2,38771380,38771778
2,15488048,15492364
2,40550390,40552845
2,28387625,28388753
2,28387546,28389793
2,5013304,5019781
2,1812229,1813833
2,7352883,7353800
2,30407629,30408595
2,10386946,10387394
2,11740393,11741220
2,29566568,29568409
2,29565122,29568987
2,37160574,37163651
2,37161913,37163651
2,46158187,46159515
2,35552023,35554357
2,37100711,37101361
2,4622909,4623310
2,13700651,13700920
2,36291566,36295929
2,48459867,48464018
2,43428960,43433820
2,43428501,43433962
2,30276043,30277662
2,40184375,40185275
2,46464931,46467560
2,45532287,45532786
2,44913458,44914120
2,46289089,46291728
2,44748295,44749069
2,39721666,39732224
2,39721666,39727635
2,39721689,39731180
2,33569694,33572030
2,28183497,28187400
2,41334887,41341606
2,44925361,44929166
2,44155496,44157811
2,45473671,45474856
2,41903668,41904626
2,819139,820726
2,5745088,5746972
2,6386542,6388701
2,32661561,32666209
2,18647728,18648114
2,4298679,4299903
2,676133,678678
2,6030770,6031254
2,38274052,38278815
2,5621451,5622597
2,42481921,42482428
2,47489232,47492388
2,2044185,2044550
2,2043586,2044986
2,7182490,7182954
2,47329541,47330423
2,23464916,23465804
2,48849739,48854373
2,13867940,13868990
2,12066445,12066827
2,42957663,42958497
2,44359790,44360530
2,8942535,8945715
2,29161906,29163015
2,39771386,39772241
2,45595541,45603514
2,34988443,34990287
2,20689246,20693746
2,45559704,45562003
2,3785882,3786678
2,40428181,40430883
2,44760802,44761951
2,27486740,27487240
2,34461311,34466173
2,34461980,34466173
2,34462825,34466119
2,31286258,31291582
2,428173,428861
2,42484655,42486998
2,30655365,30659825
2,36762992,36765096
2,36824304,36827725
2,2365588,2366102
2,17381576,17382545
2,32302011,32304079
2,8904105,8904752
2,9858292,9859463
2,8365913,8371263
2,40261330,40262193
2,44118450,44119928
2,44431023,44433876
2,45208725,45214504
2,45208955,45214504
2,41616390,41620659
2,45103458,45105902
2,33169494,33171523
2,33169494,33172531
2,20591409,20592477
2,40091667,40096764
2,40091667,40095758
2,6450674,6466108
2,10822882,10823724
2,44710999,44712771
2,10446951,10450199
2,44609701,44610195
2,39485216,39486968
2,37500499,37501767
2,42797151,42800908
2,46871137,46874216
2,10105126,10105278
2,2282850,2284976
2,20638612,20640563
2,25697704,25704117
2,25698109,25700606
2,25695541,25704117
2,42469778,42474212
2,35454056,35457508
2,6273970,6274398
2,36752646,36753211
2,38826050,38830825
2,36780143,36782326
2,39945084,39947213
2,45512544,45518645
2,45511551,45518774
2,33426697,33427616
2,48702831,48707318
2,43550472,43552307
2,46428850,46434533
2,46428113,46434533
2,4482182,4483771
2,32142347,32143970
2,40639377,40641298
2,40639377,40642158
2,49006444,49008900
2,49005233,49008900
2,38593150,38593846
2,46561319,46563373
2,48499265,48507566
2,39350351,39353479
2,45893390,45893825
2,39854560,39858624
2,30073590,30076089
2,46606042,46616504
2,15131249,15131742
2,42998174,42998490
2,45280342,45281967
2,29408450,29408921
2,36269973,36275951
2,43964482,43967253
2,43964482,43968797
2,9029453,9034818
2,29313402,29313888
2,46549415,46551793
2,39961393,39964552
2,10682093,10682670
2,11243874,11244937
2,11243705,11246758
2,11243874,11245145
2,8244649,8248753
2,13853748,13855284
2,7026034,7028007
2,35198290,35200494
2,42139889,42141481
2,38484155,38487979
2,5645811,5646200
2,30830785,30831270
2,42576693,42579805
2,36046978,36047691
2,31042716,31043155
2,32772224,32773810
2,46832691,46836469
2,46832825,46836469
2,32186214,32186942
2,40034206,40037458
2,39992265,39995935
2,43553767,43554093
2,10156847,10160384
2,438008,439578
2,45498585,45499295
2,42509869,42510429
2,39460732,39465345
2,5179681,5183861
2,36787388,36789885
2,48130811,48132002
2,41310217,41315470
2,47023850,47027593
2,37971926,37974455
2,41198907,41199485
2,35599563,35601921
2,35599094,35601997
2,35599092,35601997
2,15286590,15288263
2,38956452,38963993
2,39576763,39581214
2,31465152,31465439
2,32206685,32207129
2,2779358,2779992
2,35173733,35174170
2,35172000,35174175
2,35173000,35174175
2,35172894,35174175
2,13565198,13574318
2,46380278,46382801
2,46380278,46384328
2,46380278,46382746
2,4287915,4292681
2,8060936,8063320
2,2887448,2898305
2,3059652,3060107
2,3583365,3583729
2,34890580,34892062
2,2395798,2398949
2,34486586,34489995
2,44375536,44376039
2,15724520,15724967
2,27658950,27669289
2,25173315,25178294
2,46851509,46852026
2,4160041,4165051
2,43266550,43268436
2,42476802,42477656
2,8884877,8885377
2,3233035,3233550
2,8305692,8306492
2,44202092,44205142
2,43101405,43102053
2,27837142,27840440
2,145491,148090
2,1397449,1399325
2,32552514,32553129
2,37353039,37356926
2,37351017,37357031
2,39679855,39680285
2,45993785,45997384
2,45996539,45997384
2,44371891,44374842
2,44371510,44376657
2,45958337,45958825
2,6921043,6921772
2,25354486,25354877
2,30320408,30323842
2,30430448,30432498
2,40040280,40040819
2,41019717,41020149
2,45786543,45789486
2,49158611,49160649
2,17017256,17017544
2,33291210,33292883
2,39042479,39043146
2,12508082,12510432
2,42151974,42154595
2,1871788,1876801
2,35068846,35076173
2,36369643,36370893
2,39321418,39324844
2,238440,240635
2,1879467,1880494
2,14259888,14266120
2,88152,88808
2,27254581,27255831
2,27251708,27256095
2,1471332,1471535
2,43844516,43845011
2,43984994,43989961
2,32940407,32949739
2,6110723,6111634
2,47134416,47142594
2,47135714,47142404
2,47316668,47320067
2,46754672,46756779
2,1195746,1198073
2,42510443,42513573
2,45840762,45844221
2,46692120,46695316
2,39871528,39875035
2,1062169,1063287
2,46972643,46977694
2,42442196,42442573
2,46281621,46284426
2,30261002,30263528
2,3193566,3195279
2,5336364,5344246
2,8517672,8521786
2,44510925,44514349
2,45531491,45534910
2,45531477,45535244
2,40892390,40893493
2,362554,364127
2,45940893,45943776
2,6940868,6942393
2,6351780,6352756
2,48532560,48536812
2,48534004,48536812
2,48533627,48536399
2,37927655,37928506
2,17279209,17282789
2,17278779,17282809
2,35960594,35962080
2,44139093,44141828
2,44139093,44141952
2,45439943,45444390
2,32529051,32529458
2,15201413,15201936
2,10465833,10480845
2,36550049,36552543
2,36549633,36553167
2,42353589,42357053
2,20051626,20052502
2,10855928,10868230
2,44772262,44772643
2,44085022,44085418
2,28739689,28741086
2,14175566,14176643
2,15202768,15203194
2,48174144,48176047
2,25129100,25134478
2,3729845,3730450
2,42243126,42249179
2,44243647,44253069
2,37164058,37167186
2,15330680,15336553
2,2654724,2654906
2,6235327,6235758
2,5048654,5051663
2,12385368,12386808
2,45979133,45981818
2,8936598,8938615
2,260784,262292
2,22747561,22748475
2,24894050,24897520
2,30090339,30094615
2,36780953,36783667
2,6039726,6044875
2,14599813,14603916
2,2403171,2405889
2,35195014,35196655
2,37473344,37475065
2,46536711,46540574
2,40014176,40018131
2,27556382,27560570
2,27558242,27560188
2,8794149,8796432
2,42121614,42121935
2,47689745,47691405
2,38622253,38625222
2,1692018,1692527
2,2151218,2151642
2,14673174,14673365
2,48974947,48976109
2,45323406,45323606
2,30995801,30996982
2,11419370,11430719
2,35727596,35727895
2,31445516,31447203
2,528385,531754
2,46404814,46405211
2,43814754,43815959
2,19748228,19750471
2,39840047,39844577
2,40519502,40520000
2,44087915,44088933
2,32549968,32553699
2,10486784,10487909
2,3848283,3848770
2,1104337,1105818
2,36441374,36442932
2,3347629,3348931
2,35579085,35583623
2,40391178,40393690
2,2483621,2486762
2,6147674,6150619
2,47978687,47980102
2,5761857,5766035
2,47785722,47786173
2,14619271,14619399
2,16152078,16152503
2,4828463,4830187
2,31084348,31084898
2,43316631,43325002
2,36380565,36380991
2,1839105,1840853
2,16254309,16257753
2,29172,30344
2,47322978,47325676
2,7391672,7392097
2,26301737,26302918
2,32909436,32911627
2,34556341,34556863
2,43417118,43422712
2,43417118,43421766
2,43419587,43421766
2,5984220,5985837
2,2541148,2542932
2,30389579,30392377
2,41936295,41936771
2,4883024,4883765
2,22740154,22741384
2,42381773,42382686
2,41224478,41226182
2,12044051,12047028
2,27824587,27835383
2,27824611,27835635
2,37979251,37984439
2,15621318,15626239
2,26676132,26676564
2,1791906,1800637
2,47156458,47157282
2,42020854,42022011
2,4982819,4983123
2,38395680,38398609
2,48931730,48934390
2,49003599,49005591
2,40264168,40273428
2,25987596,25992560
2,41007202,41010539
2,41008301,41010539
2,38902243,38903613
2,6866287,6868107
2,5256498,5256740
2,44741716,44744115
2,82335,82518
2,11867185,11868823
2,11867273,11867680
2,11867273,11867841
2,35302198,35307356
2,36641701,36646464
2,40256396,40256725
2,46475229,46475725
2,46475933,46478165
2,3898382,3899349
2,30107951,30110568
2,30913703,30914065
2,27313680,27323722
2,31635174,31637243
2,31169900,31171943
2,31169900,31173070
2,48090120,48090656
2,17081024,17082544
2,13776022,13777485
2,42080666,42085515
2,31590305,31591217
2,35128988,35130080
2,42706088,42706897
2,4736392,4741551
2,1643605,1645156
2,406492,407952
2,41058319,41062402
2,7976711,7976836
2,26328407,26332955
2,32878770,32881290
2,26514703,26515821
2,8462638,8464367
2,35170775,35171247
2,37041033,37041185
2,4923547,4929488
2,37082622,37083118
2,42970569,42972903
2,2384943,2385834
2,26679793,26681025
2,8780053,8782581
2,32856491,32857834
2,36996637,36997197
2,8766971,8771080
2,33643695,33647031
2,42760094,42761605
2,46699955,46701247
2,15469567,15471801
2,29921746,29922742
2,4340901,4343658
2,33801767,33806195
2,33801767,33804057
2,33801767,33805346
2,48154161,48155057
2,25973362,25973821
2,44688585,44692954
2,40057193,40057621
2,47184026,47184281
2,6292144,6292575
2,10409916,10410758
2,8377554,8378240
2,6396788,6402436
2,35534106,35537519
2,8140406,8141684
2,37710088,37714048
2,49038904,49041034
2,47610625,47611117
2,6915459,6917959
2,40086524,40089857
2,36251284,36252717
2,17363457,17364470
2,9375122,9376072
2,48076486,48078750
2,42258614,42261733
2,560908,561513
2,44125160,44126645
2,44125219,44126239
2,8977199,8978830
2,44698027,44698200
2,24136148,24137331
2,5931683,5934634
2,10659382,10670386
2,37174799,37175931
2,16924961,16926697
2,39324965,39325439
2,6313029,6313068
2,21035869,21042117
2,29569574,29570100
2,46836595,46838748
2,4951926,4952884
2,28355765,28356223
2,1060279,1060717
2,5908431,5909967
2,46653459,46658318
2,46655672,46658318
2,46655196,46658197
2,46926426,46930459
2,46926764,46929290
2,1224464,1225136
2,35555204,35556131
2,48298742,48299587
2,41077081,41077490
2,36639776,36641169
2,1451945,1453458
2,3553353,3554648
2,37224203,37225073
2,37224618,37225046
2,18658150,18663111
2,25492687,25496834
2,39553329,39555260
2,44051138,44053253
2,40381966,40382773
