"Chromosome","GeneStart","GeneEnd","GeneMiddle"
1,194102407,194105828,194104117.5
1,194107118,194110181,194108649.5
1,194151296,194164180,194157738
1,194165801,194178252,194172026.5
1,194179090,194179888,194179489
1,194182946,194184904,194183925
1,194187272,194192616,194189944
1,194220379,194224342,194222360.5
1,194229932,194230306,194230119
1,194267613,194268620,194268116.5
1,194329805,194330800,194330302.5
1,194354342,194367875,194361108.5
1,194358989,194359438,194359213.5
1,194360790,194361221,194361005.5
1,194408308,194409378,194408843
1,194516890,194521581,194519235.5
1,194528182,194535618,194531900
1,194535740,194537774,194536757
1,194593018,194593794,194593406
1,194596479,194597472,194596975.5
1,194652876,194656378,194654627
1,194663513,194666034,194664773.5
1,194687822,194690762,194689292
1,194807661,194807927,194807794
1,194875189,194878752,194876970.5
1,194981236,194985318,194983277
1,194986276,194990917,194988596.5
1,195059807,195061354,195060580.5
1,195073864,195075793,195074828.5
1,195208227,195213078,195210652.5
1,195311590,195316528,195314059
1,195354339,195357853,195356096
1,195382164,195383516,195382840
1,195415801,195418409,195417105
1,195571073,195572336,195571704.5
1,195622917,195623961,195623439
1,195628068,195638143,195633105.5
1,195643085,195646685,195644885
1,195644823,195654860,195649841.5
1,195657996,195661211,195659603.5
1,195692772,195693518,195693145
1,195694655,195700150,195697402.5
1,195757043,195757855,195757449
1,195757674,195761315,195759494.5
1,195761986,195765817,195763901.5
1,195766114,195770648,195768381
1,195770683,195771485,195771084
1,195821943,195826761,195824352
1,195826889,195830862,195828875.5
1,195881665,195883425,195882545
1,195912385,195916696,195914540.5
1,195929738,195932394,195931066
1,195932474,195934163,195933318.5
1,196023091,196024332,196023711.5
1,196074371,196075065,196074718
1,196186109,196186309,196186209
1,196198458,196198658,196198558
1,196248805,196250157,196249481
1,196251542,196254392,196252967
1,196278364,196283406,196280885
1,196290315,196292126,196291220.5
1,196339542,196343283,196341412.5
1,196343363,196344822,196344092.5
1,196396774,196405699,196401236.5
1,196653805,196663103,196658454
1,196916899,196917141,196917020
1,196996364,196999472,196997918
1,197055679,197067400,197061539.5
1,197069807,197072809,197071308
1,197150303,197152203,197151253
1,197153123,197156532,197154827.5
1,197168484,197171299,197169891.5
1,197230042,197233325,197231683.5
1,197232311,197250553,197241432
1,197250593,197254747,197252670
1,197271602,197272006,197271804
1,197485929,197488908,197487418.5
1,197533371,197538189,197535780
1,197539857,197542116,197540986.5
1,197579470,197580874,197580172
1,197584905,197587316,197586110.5
1,197628440,197628706,197628573
1,197717811,197722131,197719971
1,197735349,197740388,197737868.5
1,197892105,197900374,197896239.5
1,197936854,197953247,197945050.5
1,197985885,197994865,197990375
1,198070254,198070812,198070533
1,198071252,198075205,198073228.5
1,198265191,198265814,198265502.5
1,198411824,198414289,198413056.5
1,198458725,198461034,198459879.5
1,198482554,198492345,198487449.5
1,198564635,198569029,198566832
1,198645182,198648144,198646663
1,198655558,198660052,198657805
1,198774786,198788201,198781493.5
1,198901442,198903369,198902405.5
1,198904434,198911395,198907914.5
1,199017576,199020688,199019132
1,199028550,199029179,199028864.5
1,199043401,199048462,199045931.5
1,199049549,199070818,199060183.5
1,199072081,199081760,199076920.5
1,199161480,199168693,199165086.5
1,199181757,199183963,199182860
1,199239277,199241799,199240538
1,199299897,199304568,199302232.5
1,199306009,199311141,199308575
1,199351204,199352967,199352085.5
1,199453896,199456140,199455018
1,199469752,199471039,199470395.5
1,199514440,199518554,199516497
1,199522412,199525644,199524028
1,199550761,199555120,199552940.5
1,199555456,199557068,199556262
1,199558451,199588943,199573697
1,199606473,199610060,199608266.5
1,199611881,199618021,199614951
1,199696624,199696836,199696730
1,199725889,199726653,199726271
1,199759597,199769406,199764501.5
1,199769467,199772509,199770988
1,199959316,199964016,199961666
1,199984584,199993820,199989202
1,200098906,200099958,200099432
1,200272802,200274811,200273806.5
1,200280488,200283904,200282196
1,200284523,200287650,200286086.5
1,200288163,200288591,200288377
1,200382140,200384446,200383293
1,200470121,200471713,200470917
1,200585868,200589440,200587654
1,200596238,200600809,200598523.5
1,200617725,200618834,200618279.5
1,200676015,200678207,200677111
1,200679502,200682858,200681180
1,200737754,200738985,200738369.5
1,200843813,200845917,200844865
1,200847994,200848520,200848257
1,200852227,200855682,200853954.5
1,200962192,200963079,200962635.5
1,201048456,201050152,201049304
1,201081867,201084588,201083227.5
1,201091496,201094927,201093211.5
1,201142111,201152676,201147393.5
1,201175676,201177267,201176471.5
1,201266784,201270843,201268813.5
1,201410671,201413102,201411886.5
1,201482874,201484352,201483613
1,201575662,201582732,201579197
1,201660433,201662470,201661451.5
1,201666071,201670704,201668387.5
1,201752981,201753247,201753114
1,201813152,201814417,201813784.5
1,201858225,201859033,201858629
1,201896245,201896586,201896415.5
1,201954341,201954811,201954576
1,201972882,201975109,201973995.5
1,201977488,201979409,201978448.5
1,201982611,201985383,201983997
1,202124280,202125035,202124657.5
1,202135266,202135667,202135466.5
1,202260762,202262987,202261874.5
1,202266312,202268435,202267373.5
1,202270049,202276396,202273222.5
1,202290717,202293161,202291939
1,202318612,202318869,202318740.5
1,202338571,202343479,202341025
1,202375227,202376111,202375669
1,202376213,202380337,202378275
1,202389393,202390604,202389998.5
1,202438671,202440555,202439613
1,202489495,202499345,202494420
1,202537657,202539480,202538568.5
1,202571504,202572325,202571914.5
1,202637756,202638928,202638342
1,202641080,202641781,202641430.5
1,202668565,202672652,202670608.5
1,202694128,202695955,202695041.5
1,202696411,202697478,202696944.5
1,202747687,202750796,202749241.5
1,202757418,202761272,202759345
1,202780932,202781918,202781425
1,202809799,202810065,202809932
1,202843731,202844714,202844222.5
1,202980216,202991174,202985695
1,202992044,202996081,202994062.5
1,203025516,203026307,203025911.5
1,203040270,203041997,203041133.5
1,203089609,203091841,203090725
1,203130592,203133990,203132291
1,203140156,203143542,203141849
1,203145223,203154604,203149913.5
1,203191096,203197995,203194545.5
1,203203125,203203968,203203546.5
1,203230086,203230352,203230219
1,203272300,203278959,203275629.5
1,203281996,203285454,203283725
1,203288197,203289087,203288642
1,203308257,203308879,203308568
1,203311263,203319825,203315544
1,203362060,203368425,203365242.5
1,203375216,203376202,203375709
1,203397429,203400774,203399101.5
1,203455505,203456732,203456118.5
1,203488683,203488970,203488826.5
1,203511846,203514231,203513038.5
1,203533527,203533793,203533660
1,203569277,203576168,203572722.5
1,203589310,203590236,203589773
1,203776417,203776881,203776649
1,203963844,203967413,203965628.5
1,204179206,204185072,204182139
1,204240877,204257793,204249335
1,204257869,204259355,204258612
1,204260770,204264733,204262751.5
1,204405265,204407115,204406190
1,204407754,204414171,204410962.5
1,204413978,204414262,204414120
1,204419573,204423796,204421684.5
1,204495276,204495665,204495470.5
1,204524002,204530275,204527138.5
1,204529010,204530164,204529587
1,204530741,204535733,204533237
1,204638446,204640404,204639425
1,204737828,204742905,204740366.5
1,204771921,204773000,204772460.5
1,204813392,204832334,204822863
1,204981006,204987781,204984393.5
1,204988902,204989768,204989335
1,205041364,205044783,205043073.5
1,205067629,205069665,205068647
1,205103215,205106347,205104781
1,205163534,205169470,205166502
1,205172401,205180099,205176250
1,205185756,205186998,205186377
1,205506502,205508127,205507314.5
1,205544482,205544826,205544654
1,205553107,205553823,205553465
1,205645795,205646757,205646276
1,205654932,205656325,205655628.5
1,205657801,205661476,205659638.5
1,205684018,205684824,205684421
1,205852969,205865100,205859034.5
1,205866042,205866896,205866469
1,206026729,206029716,206028222.5
1,206091801,206100166,206095983.5
1,206189271,206190452,206189861.5
1,206338531,206343996,206341263.5
1,206497918,206502066,206499992
1,206558067,206559156,206558611.5
1,206560163,206568751,206564457
1,206644112,206651263,206647687.5
1,206653627,206654457,206654042
1,206762427,206763236,206762831.5
1,206899994,206900803,206900398.5
1,206921177,206924606,206922891.5
1,206982406,206988490,206985448
1,207040181,207045426,207042803.5
1,207087360,207087742,207087551
1,207150286,207152562,207151424
1,207169704,207176976,207173340
1,207194711,207195085,207194898
1,207197083,207198610,207197846.5
1,207358333,207358575,207358454
1,207388613,207391581,207390097
1,207400802,207402698,207401750
1,207403387,207408936,207406161.5
1,207409444,207409797,207409620.5
1,207418216,207420378,207419297
1,207468338,207470871,207469604.5
1,207494863,207496200,207495531.5
1,207496559,207501938,207499248.5
1,207538150,207541272,207539711
1,207561421,207569341,207565381
1,207569717,207571192,207570454.5
1,207627430,207629726,207628578
1,207634168,207641053,207637610.5
1,207698689,207701094,207699891.5
1,207701365,207704385,207702875
1,207731000,207734787,207732893.5
1,207757089,207760352,207758720.5
1,207801541,207808860,207805200.5
1,207808086,207808658,207808372
1,207809298,207812850,207811074
1,207838449,207840685,207839567
1,207884315,207885559,207884937
1,207885739,207888657,207887198
1,207975127,207979387,207977257
1,207983847,207986371,207985109
1,208043098,208045622,208044360
1,208047908,208048955,208048431.5
1,208104878,208107989,208106433.5
1,208145854,208147761,208146807.5
1,208158298,208159254,208158776
1,208158815,208164191,208161503
1,208285730,208290016,208287873
1,208294757,208299937,208297347
1,208356888,208359350,208358119
1,208359609,208363246,208361427.5
1,208368886,208370115,208369500.5
1,208433763,208463367,208448565
1,208463575,208466042,208464808.5
1,208469394,208473387,208471390.5
1,208499056,208500101,208499578.5
1,208558550,208563741,208561145.5
1,208622123,208622623,208622373
1,208685483,208688977,208687230
1,208689887,208690360,208690123.5
1,208691722,208694769,208693245.5
1,208695224,208697166,208696195
1,208702854,208707253,208705053.5
1,208713819,208714292,208714055.5
1,208783306,208787662,208785484
1,208872233,208875406,208873819.5
1,208903102,208910129,208906615.5
1,208932292,208936484,208934388
1,208939378,208947809,208943593.5
1,208971890,208972156,208972023
1,209023335,209028782,209026058.5
1,209043686,209046715,209045200.5
1,209049409,209051386,209050397.5
1,209070637,209072500,209071568.5
1,209167211,209167544,209167377.5
1,209197832,209198248,209198040
1,209205879,209206687,209206283
1,209206742,209210220,209208481
1,209358499,209359843,209359171
1,209390452,209391747,209391099.5
1,209405111,209405881,209405496
1,209429849,209430608,209430228.5
1,209572008,209574600,209573304
1,209574557,209578912,209576734.5
1,209591332,209592223,209591777.5
1,209594415,209598953,209596684
1,209638890,209640416,209639653
1,209725631,209728063,209726847
1,209730198,209732514,209731356
1,209752887,209754776,209753831.5
1,209810525,209815637,209813081
1,209817024,209817455,209817239.5
1,209885205,209889589,209887397
1,210045549,210047622,210046585.5
1,210110171,210111160,210110665.5
1,210235301,210239445,210237373
1,210409216,210411592,210410404
1,210525710,210542113,210533911.5
1,210636569,210638636,210637602.5
1,210779333,210782889,210781111
1,210855164,210855634,210855399
1,210883625,210884157,210883891
1,210905500,210906174,210905837
1,210974277,210974837,210974557
1,211009008,211016035,211012521.5
1,211036477,211037562,211037019.5
1,211052851,211053387,211053119
1,211068964,211069497,211069230.5
1,211146858,211147901,211147379.5
1,211157201,211159589,211158395
1,211192708,211194004,211193356
1,211243146,211250836,211246991
1,211319882,211324489,211322185.5
1,211343075,211346157,211344616
1,211347386,211353774,211350580
1,211359282,211361986,211360634
1,211412171,211416373,211414272
1,211519943,211523869,211521906
1,211523946,211525763,211524854.5
1,211538267,211541110,211539688.5
1,211545086,211546255,211545670.5
1,211581728,211582180,211581954
1,211584891,211585352,211585121.5
1,211701777,211706543,211704160
1,211711272,211715055,211713163.5
1,211723733,211729332,211726532.5
1,211774991,211777594,211776292.5
1,211902168,211903692,211902930
1,211922285,211922977,211922631
1,211965274,211987768,211976521
1,211987899,211994558,211991228.5
1,212023153,212024230,212023691.5
1,212092934,212094960,212093947
1,212311456,212313025,212312240.5
1,212317599,212319485,212318542
1,212327896,212331836,212329866
1,212354441,212356170,212355305.5
1,212384223,212384600,212384411.5
1,212415905,212416321,212416113
1,212462007,212462402,212462204.5
1,212515957,212518880,212517418.5
1,212524514,212524783,212524648.5
1,212531993,212532394,212532193.5
1,212595201,212597934,212596567.5
1,212837283,212852277,212844780
1,212844909,212849215,212847062
1,212904364,212905612,212904988
1,213007847,213009918,213008882.5
1,213012024,213013432,213012728
1,213119279,213120199,213119739
1,213146776,213149207,213147991.5
1,213149701,213157547,213153624
1,213165640,213169334,213167487
1,213174207,213176299,213175253
1,213177026,213183930,213180478
1,213229333,213229872,213229602.5
1,213339091,213342136,213340613.5
1,213418184,213420648,213419416
1,213420413,213424394,213422403.5
1,213426050,213428014,213427032
1,213457096,213463079,213460087.5
1,213535511,213535987,213535749
1,213539423,213544595,213542009
1,213626321,213636720,213631520.5
1,213746218,213754447,213750332.5
1,213844402,213849183,213846792.5
1,213894408,213894947,213894677.5
1,213984768,213989942,213987355
1,214043884,214048545,214046214.5
1,214112168,214113105,214112636.5
1,214234667,214235387,214235027
1,214309084,214314677,214311880.5
1,214375456,214375880,214375668
1,214394153,214396195,214395174
1,214474286,214474486,214474386
1,214552156,214555251,214553703.5
1,214664336,214670129,214667232.5
1,214752221,214755458,214753839.5
1,214758660,214761862,214760261
1,214801038,214803047,214802042.5
1,214906291,214911464,214908877.5
1,214959720,214965248,214962484
